chr,start,end,name,score,strand,reads,bases_covered,region_length,FPKM
X,526334,526664,YJR048W,0,+,2,287,330,0.810291716037741
X,526883,528476,YJR049C,0,-,20,1063,1593,1.6785704098710263
X,528696,529404,YJR050W,0,+,9,384,708,1.6995525399944142
X,529860,531366,YJR051W,0,+,65,1506,1506,5.7705037546512425
X,532061,533759,YJR052W,0,+,183,1698,1698,14.409162759575729
X,534026,535751,YJR053W,0,+,352,1725,1725,27.282169778244633
X,536055,537549,YJR054W,0,+,299,1494,1494,26.75752463903745
X,538771,539266,YJR055W,0,+,97,495,495,26.199432151886956
X,541791,542502,YJR056C,0,-,4,247,711,0.7521695254358777
X,544061,544712,YJR057W,0,+,20,651,651,4.1074695283019125
X,544731,545175,YJR058C,0,-,10,423,444,3.0112192150051182
X,545786,548243,YJR059W,0,+,8,877,2457,0.43532155684567275
X,548758,549814,YJR060W,0,+,8,687,1056,1.012864645047176
X,550510,553318,YJR061W,0,+,140,2110,2808,6.665861339199364
X,553475,554849,YJR062C,0,-,21,890,1374,2.043421248959805
X,555194,555572,YJR063W,0,+,4,312,378,1.4147950597484364
X,555913,557602,YJR064W,0,+,21,967,1689,1.6623213712674791
X,557808,559158,YJR065C,0,-,11,943,1350,1.0893921960062962
X,559415,566828,YJR066W,0,+,1120,7413,7413,20.199906802073993
X,567018,567444,YJR067C,0,-,192,426,426,60.258313530693975
X,567642,568704,YJR068W,0,+,316,1062,1062,39.782118713943326
X,568805,569399,YJR069C,0,-,182,594,594,40.96474786635246
X,569620,570598,YJR070C,0,-,192,978,978,26.247486261836023
X,570404,570773,YJR071W,0,+,87,369,369,31.52232407512675
X,570966,572124,YJR072C,0,-,150,1158,1158,17.31841102930405
X,572314,572935,YJR073C,0,-,28,621,621,6.028257211102034
X,573094,573751,YJR074W,0,+,27,657,657,5.494443827927148
X,573980,575171,YJR075W,0,+,60,1191,1191,6.735422324746965
X,575353,576601,YJR076C,0,-,52,1236,1248,5.570755547759469
X,577254,578190,YJR077C,0,-,22,896,936,3.1424774884797
X,578859,580221,YJR078W,0,+,300,1362,1362,29.448928005776928
X,580204,581239,YJR079W,0,+,770,1035,1035,99.46624398318356
X,580431,581616,YJR080C,0,-,962,1185,1185,108.53806252039715
X,581913,582255,YJR082C,0,-,521,342,342,203.67464143036375
X,582607,583537,YJR083C,0,-,1138,930,930,163.60051131226518
X,583732,585004,YJR084W,0,+,2212,1272,1272,232.50021267252725
X,585119,585437,YJR085C,0,-,692,318,318,290.9405916263813
X,586067,586400,YJR086W,0,+,774,333,333,310.75782298852823
X,586399,586750,YJR087W,0,+,822,351,351,313.10502976125014
X,586494,587373,YJR088C,0,-,1520,879,879,231.19586164080252
X,587717,590582,YJR089W,0,+,4447,2865,2865,207.52376897077576
X,590871,594327,YJR090C,0,-,2949,3456,3456,114.08443132182413
X,595060,598336,YJR091C,0,-,523,3276,3276,21.344360084089395
X,598734,603078,YJR092W,0,+,215,4328,4344,6.617195816399369
X,603219,604203,YJR093C,0,-,6,432,984,0.8152325191843125
X,604568,605651,YJR094C,0,-,0,0,1083,0.0
X,608304,608858,YJR094W-A,0,+,1,53,554,0.2413323703000492
X,609772,610741,YJR095W,0,+,4,443,969,0.5519014784157987
X,611194,612043,YJR096W,0,+,18,596,849,2.8345893953263728
X,612412,612931,YJR097W,0,+,30,519,519,7.728215788799263
X,613185,615156,YJR098C,0,-,76,1965,1971,5.155280628672386
X,615575,616286,YJR099W,0,+,11,668,711,2.0684661949486634
X,616350,617334,YJR100C,0,-,15,789,984,2.0380812979607814
X,618233,619034,YJR101W,0,+,7,445,801,1.168398167320338
X,619156,619765,YJR102C,0,-,4,502,609,0.8781486577748916
X,620753,622490,YJR103W,0,+,18,1513,1737,1.3854728823443239
X,622549,623014,YJR104C,0,-,30,465,465,8.625686009434016
X,623580,624603,YJR105W,0,+,22,998,1023,2.8752286698113387
X,624837,627015,YJR106W,0,+,61,2128,2178,3.7445298998713783
X,627339,628326,YJR107W,0,+,38,987,987,5.147445855680482
X,628711,629083,YJR108W,0,+,13,372,372,4.672246588443426
X,629584,632941,YJR109C,0,-,153,3357,3357,6.09348059915781
X,633614,635681,YJR110W,0,+,368,2067,2067,23.803054183750184
X,635854,636706,YJR111C,0,-,253,852,852,39.701440946004105
X,637029,637635,YJR112W,0,+,254,606,606,56.03849145072891
X,637789,638168,YJR112W-A,0,+,173,379,379,61.028435446694765
X,638231,638975,YJR113C,0,-,286,744,744,51.39471247287768
X,638658,639051,YJR114W,0,+,171,393,393,58.17399686515232
X,639941,640451,YJR115W,0,+,103,510,510,27.001779831492954
X,640824,641664,YJR116W,0,+,126,840,840,20.054719971934087
X,642006,643368,YJR117W,0,+,211,1362,1362,20.712412697396438
X,643489,644101,YJR118C,0,-,101,612,612,22.064561189164955
X,644303,646490,YJR119C,0,-,196,2130,2187,11.982091493671945
X,647125,647476,YJR120W,0,+,16,351,351,6.0945017958394185
X,647606,649142,YJR121W,0,+,57,1536,1536,4.961454159723277
X,649775,651269,YJR122W,0,+,21,1259,1494,1.8792910281598207
X,651900,652578,YJR123W,0,+,19,636,678,3.7467028462807046
X,652891,654238,YJR124C,0,-,41,1335,1347,4.069505166291995
X,654736,655963,YJR125C,0,-,49,1227,1227,5.339208251153329
X,656253,658689,YJR126C,0,-,45,2237,2436,2.469793099991883
X,658916,663059,YJR127C,0,-,97,3466,4143,3.130272487372446
X,662920,663280,YJR128W,0,+,21,360,360,7.799057766863257
X,663999,665019,YJR129C,0,-,41,1020,1020,5.37414064607384
X,665217,667137,YJR130C,0,-,48,1566,1920,3.3424533286556812
X,667643,669293,YJR131W,0,+,6,684,1650,0.48617502962264453
X,669521,672668,YJR132W,0,+,54,2633,3147,2.2941529043203914
X,672990,673620,YJR133W,0,+,22,613,630,4.668823697169841
X,673728,675852,YJR134C,0,-,204,2124,2124,12.841063635513352
X,676058,676778,YJR135C,0,-,127,720,720,23.58286515218175
X,676970,677234,YJR135W-A,0,+,65,264,264,32.91810096403322
X,677440,678706,YJR136C,0,-,186,1266,1266,19.642853684990733
X,678956,683285,YJR137C,0,-,228,4258,4329,7.0416203181658155
X,684566,689321,YJR138W,0,+,435,4734,4755,12.231059499181672
X,689444,690524,YJR139C,0,-,27,1080,1080,3.3424533286556812
X,690749,695696,YJR140C,0,-,1100,4924,4947,29.72871365693349
X,690960,691110,YJR140W-A,0,+,23,150,150,20.500380415754844
X,695905,696949,YJR141W,0,+,82,1044,1044,10.501194365891413
X,697140,698169,YJR142W,0,+,26,967,1029,3.378184122256471
X,698325,700614,YJR143C,0,-,44,2137,2289,2.5699946956898203
X,700881,701691,YJR144W,0,+,6,555,810,0.9903565418239055
X,702026,703068,YJR145C,0,-,57,803,1042,7.313621486885752
X,703884,704238,YJR146W,0,+,0,0,354,0.0
X,704195,705272,YJR147W,0,+,5,634,1077,0.6206969969648434
X,705743,706874,YJR148W,0,+,3,444,1131,0.3546369579475524
X,707159,708374,YJR149W,0,+,21,1091,1215,2.3108319309224465
X,708810,709707,YJR150C,0,-,26,897,897,3.8753082071370217
X,712254,715740,YJR151C,0,-,79,3262,3486,3.0298773719311396
X,717579,717630,YJR151W-A,0,+,4,51,51,10.486128089900177
X,719665,721297,YJR152W,0,+,40,1632,1632,3.2769150280938053
X,722814,723900,YJR153W,0,+,26,1086,1086,3.200876115839695
X,725783,726824,YJR154W,0,+,39,1041,1041,5.008863777812548
X,727404,728271,YJR155W,0,+,28,658,867,4.317817448782426
X,728573,729596,YJR156C,0,-,337,1023,1023,44.04327553301914
X,730514,730877,YJR157W,0,+,162,363,363,59.6669354536882
X,732439,734143,YJR158W,0,+,745,1697,1704,58.45370257860288
X,736043,737117,YJR159W,0,+,142,1074,1074,17.677034363840104
X,738007,739816,YJR160C,0,-,119,1809,1809,8.794957349033192
X,742847,743999,YJR161C,0,-,82,1152,1152,9.516707394089092
X,744910,745261,YJR162C,0,-,11,320,351,4.189969984639601
XI,450,798,YKL225W,0,+,0,0,348,0.0
XI,1809,2181,YKL224C,0,-,6,349,372,2.156421502358504
XI,2388,2721,YKL223W,0,+,4,239,333,1.605983581336063
XI,3502,5620,YKL222C,0,-,87,2060,2118,5.491849661813867
XI,6106,7528,YKL221W,0,+,8,846,1422,0.7521695254358777
XI,9090,11226,YKL220C,0,-,33,1339,2136,2.0655610457984546
XI,14484,15708,YKL219W,0,+,44,1179,1224,4.8061420412042475
XI,17358,18339,YKL218C,0,-,38,950,981,5.178928704950699
XI,22233,24084,YKL217W,0,+,8,739,1851,0.5778417423932026
XI,25214,26159,YKL216W,0,+,3,345,945,0.42443851792453097
XI,26826,30687,YKL215C,0,-,117,3770,3861,4.051458580188704
XI,31081,31693,YKL214C,0,-,14,546,612,3.058454026220885
XI,31959,34107,YKL213C,0,-,106,2084,2148,6.597766347067081
XI,34542,36414,YKL212W,0,+,53,1872,1872,3.785256974759639
XI,36698,38153,YKL211C,0,-,35,1302,1455,3.216106295613714
XI,39162,42237,YKL210W,0,+,97,3050,3075,4.21746956591351
XI,42422,46295,YKL209C,0,-,83,3399,3873,2.8652065714270236
XI,47156,47972,YKL208W,0,+,9,677,816,1.4746117626422124
XI,48193,48955,YKL207W,0,+,12,609,762,2.1054824117516104
XI,49005,49809,YKL206C,0,-,7,661,804,1.1640384726661577
XI,50050,53353,YKL205W,0,+,468,3149,3303,18.943604696468167
XI,53703,55602,YKL204W,0,+,861,1899,1899,60.61826889884237
XI,55934,63359,YKL203C,0,-,1616,7425,7425,29.098475847044206
XI,63820,64402,YKL202W,0,+,49,582,582,11.256372034647999
XI,63929,67466,YKL201C,0,-,96,2321,3537,3.6287873288204175
XI,68231,70220,YKL198C,0,-,19,964,1989,1.277156626333996
XI,70733,73865,YKL197C,0,-,89,3132,3132,3.7992125957899825
XI,74931,75534,YKL196C,0,-,22,584,603,4.877875504505804
XI,75820,77032,YKL195W,0,+,11,767,1212,1.2134319014921615
XI,77257,78646,YKL194C,0,-,10,845,1389,0.9625495546884612
XI,78865,79882,YKL193C,0,-,5,490,1017,0.6573162888211763
XI,80159,80537,YKL192C,0,-,11,7,378,3.8906864143082003
XI,81034,82639,YKL191W,0,+,7,675,1605,0.5831071227561313
XI,82946,83550,YKL190W,0,+,13,604,604,2.8776088259949573
XI,84703,85903,YKL189W,0,+,19,1066,1200,2.1168871081485983
XI,86224,88786,YKL188C,0,-,22,1584,2562,1.1480714009434034
XI,89283,91536,YKL187C,0,-,12,1136,2253,0.7121072338014767
XI,92743,93465,YKL186C,0,-,2,232,722,0.3703549394632334
XI,94498,96265,YKL185W,0,+,0,0,1767,0.0
XI,96756,98157,YKL184W,0,+,4,521,1401,0.3817220075552527
XI,98394,98607,YKL183C-A,0,-,0,0,213,0.0
XI,98720,99641,YKL183W,0,+,1,7,921,0.14516626834552362
XI,100670,106826,YKL182W,0,+,5746,6036,6156,124.79361160789827
XI,107315,108599,YKL181W,0,+,3111,1284,1284,323.9368319454151
XI,109268,110129,YKL180W,0,+,2675,861,861,415.38037882248307
XI,110463,112503,YKL179C,0,-,5011,2040,2040,328.4124241155612
XI,113214,114627,YKL178C,0,-,3073,1413,1413,290.7674190788085
XI,114355,114694,YKL177W,0,+,905,339,339,356.9227448298987
XI,115499,117986,YKL176C,0,-,641,2315,2487,34.459390167564
XI,118792,120304,YKL175W,0,+,69,1512,1512,6.101303695165132
XI,120379,122236,YKL174C,0,-,129,1857,1857,9.28759244796086
XI,122516,125543,YKL173W,0,+,157,3027,3027,6.934458838439934
XI,125758,127042,YKL172W,0,+,76,1228,1284,7.913596665976068
XI,127474,130261,YKL171W,0,+,263,2787,2787,12.616651961771714
XI,130633,131050,YKL170W,0,+,98,417,417,31.42066438448506
XI,130684,131068,YKL169C,0,-,91,384,384,31.68367217788198
XI,131287,133462,YKL168C,0,-,434,2175,2175,26.678156223201206
XI,133720,134134,YKL167C,0,-,111,414,414,35.84660091601745
XI,134508,135705,YKL166C,0,-,97,1196,1197,10.834351641757763
XI,135789,136023,YKL165C-A,0,-,16,234,234,9.141752693759129
XI,137931,140691,YKL165C,0,-,81,2751,2760,3.9237495597262346
XI,141793,142819,YKL164C,0,-,30,1010,1026,3.9093021387785747
XI,144400,145378,YKL163W,0,+,22,871,978,3.0075244675020447
XI,145921,146074,YKL162C-A,0,-,10,153,153,8.738440074916815
XI,147629,148838,YKL162C,0,-,147,1188,1209,16.25610055624103
XI,149385,150687,YKL161C,0,-,232,1302,1302,23.823323264151092
XI,153268,153706,YKL160W,0,+,185,438,438,56.4706726759179
XI,153815,154451,YKL159C,0,-,238,636,636,50.03169133459448
XI,154990,158232,YKL157W,0,+,539,3242,3242,22.228036325051352
XI,158612,159212,YKL156W,0,+,99,600,600,22.060191969127498
XI,158974,159091,YKL156C-A,0,-,34,117,117,38.852448948476294
XI,159455,161342,YKL155C,0,-,86,1708,1887,6.0932906468338865
XI,161600,162335,YKL154W,0,+,10,638,735,1.8190222196765613
XI,163599,164109,YKL153W,0,+,3,273,510,0.7864596067425133
XI,163641,164385,YKL152C,0,-,4,321,744,0.7188071674528347
XI,164916,165930,YKL151C,0,-,11,906,1014,1.4503742254521694
XI,166399,167452,YKL150W,0,+,6,549,1053,0.7618127244799273
XI,167611,168829,YKL149C,0,-,5,649,1218,0.5488429111093073
XI,169206,171129,YKL148C,0,-,5,558,1923,0.34762905134224453
XI,171550,172168,YKL147C,0,-,0,0,618,0.0
XI,171782,173861,YKL146W,0,+,2,237,2079,0.12861773270440333
XI,174212,175616,YKL145W,0,+,7,608,1404,0.6665861339199365
XI,174957,175050,YKL145W-A,0,+,2,93,93,2.8752286698113387
XI,175842,176481,YKL144C,0,-,11,500,639,2.301532808464006
XI,176780,178172,YKL143W,0,+,20,1010,1392,1.9209501888825755
XI,178514,179174,YKL142W,0,+,5,359,660,1.012864645047176
XI,179666,180263,YKL141W,0,+,3,272,597,0.6718499153076747
XI,180778,182425,YKL140W,0,+,53,1472,1647,4.302368583333361
XI,182957,184544,YKL139W,0,+,86,1587,1587,7.245141430734432
XI,184802,185012,YKL138C-A,0,-,19,210,210,12.096497760849132
XI,185285,185681,YKL138C,0,-,19,396,396,6.414809418632116
XI,185956,186292,YKL137W,0,+,12,336,336,4.774933326650974
XI,186415,186814,YKL136W,0,+,10,388,399,3.3508304046673496
XI,186459,188640,YKL135C,0,-,463,2156,2181,28.38250144278002
XI,189123,191442,YKL134C,0,-,575,2319,2319,33.15067984436424
XI,191678,193070,YKL133C,0,-,332,1392,1392,31.887773135450754
XI,193573,194866,YKL132C,0,-,90,1293,1293,9.306134557742036
XI,194477,194999,YKL131W,0,+,45,522,522,11.525701133295453
XI,195287,196028,YKL130C,0,-,58,741,741,10.464901109961108
XI,196348,200167,YKL129C,0,-,339,3819,3819,11.86794111981436
XI,200883,201771,YKL128C,0,-,29,843,888,4.3662678617574215
XI,203540,205253,YKL127W,0,+,309,1713,1713,24.117176381893884
XI,205706,207749,YKL126W,0,+,345,2043,2043,22.577511471095644
XI,208246,210130,YKL125W,0,+,51,1882,1884,3.619216980073031
XI,210592,212332,YKL124W,0,+,54,1648,1740,4.149252407986363
XI,212042,212423,YKL123W,0,+,15,377,381,5.263706029379025
XI,212494,212998,YKL122C,0,-,20,504,504,5.305481474056637
XI,214141,216700,YKL121W,0,+,91,2417,2559,4.75440801731406
XI,217343,218318,YKL120W,0,+,44,975,975,6.033556777881024
XI,218569,219217,YKL119C,0,-,35,648,648,7.221349784132645
XI,219125,219437,YKL118W,0,+,22,312,312,9.427432465439102
XI,220323,220974,YKL117W,0,+,51,651,651,10.474047297169877
XI,221343,222900,YKL116C,0,-,130,1557,1557,11.162978361598936
XI,222892,223285,YKL115C,0,-,51,393,393,17.35013941592262
XI,223351,224455,YKL114C,0,-,171,1104,1104,20.70867823188846
XI,224726,225875,YKL113C,0,-,83,1149,1149,9.65791562326968
XI,226569,228765,YKL112W,0,+,77,2196,2196,4.687958220518897
XI,228463,228799,YKL111C,0,-,12,336,336,4.774933326650974
XI,228938,229880,YKL110C,0,-,26,942,942,3.690182018897992
XI,232226,233891,YKL109W,0,+,19,1230,1665,1.52568440226926
XI,234425,235787,YKL108W,0,+,39,1296,1362,3.8283606407510007
XI,236140,237070,YKL107W,0,+,100,930,930,14.376143349056694
XI,237146,237266,YKL106C-A,0,-,40,120,120,44.56604438207575
XI,237535,238891,YKL106W,0,+,204,1356,1356,20.113878437927994
XI,239184,242583,YKL105C,0,-,1066,3399,3399,41.93062957748698
XI,243219,245373,YKL104C,0,-,313,2154,2154,19.427816004999595
XI,246137,247682,YKL103C,0,-,224,1545,1545,19.38406590599023
XI,248061,248367,YKL102C,0,-,26,306,306,11.359972097391857
XI,248919,253476,YKL101W,0,+,91,4187,4557,2.669855193396243
XI,253696,255460,YKL100C,0,-,41,1321,1764,3.107496291947459
XI,254158,254248,YKL100W-A,0,+,1,2,90,1.4855348127358583
XI,255719,256472,YKL099C,0,-,18,734,753,3.1959713102683804
XI,256769,257843,YKL098W,0,+,32,1074,1074,3.9835570397386144
XI,258502,258913,YKL097C,0,-,7,248,411,2.27709715820825
XI,259072,259222,YKL096C-B,0,-,2,150,150,1.7826417752830301
XI,259252,259531,YKL096W-A,0,+,2,154,279,0.9584095566037796
XI,261131,261851,YKL096W,0,+,4,326,720,0.7427674063679292
XI,262276,263113,YKL095W,0,+,14,737,837,2.236288965408819
XI,263348,264290,YKL094W,0,+,27,895,942,3.832112096547915
XI,264788,265808,YKL093W,0,+,10,599,1020,1.3107660112375221
XI,266144,269459,YKL092C,0,-,98,3250,3315,3.952463664654682
XI,269717,270650,YKL091C,0,-,13,790,933,1.8628893150063819
XI,271877,273209,YKL090W,0,+,9,838,1332,0.9033657645015355
XI,273393,275043,YKL089W,0,+,69,1650,1650,5.5910128406604125
XI,275282,276998,YKL088W,0,+,123,1716,1716,9.58325779544636
XI,277188,277863,YKL087C,0,-,68,675,675,13.468848968805116
XI,278280,278664,YKL086W,0,+,29,384,384,10.096994430314037
XI,279122,280127,YKL085W,0,+,138,1005,1005,18.358549626049115
XI,280508,280859,YKL084W,0,+,99,351,351,37.70972986175641
XI,280920,281535,YKL083W,0,+,201,615,615,43.69646302827915
XI,281024,282329,YKL082C,0,-,322,1305,1305,32.989117910410094
XI,282890,284455,YKL081W,0,+,303,1565,1565,25.885325458982017
XI,285029,286208,YKL080W,0,+,161,1179,1179,18.257336248127725
XI,286602,288573,YKL079W,0,+,246,1971,1971,16.6868294033343
XI,288844,291052,YKL078W,0,+,112,2208,2208,6.781789362489788
XI,291452,292631,YKL077W,0,+,148,1179,1179,16.78314139579443
XI,292837,293221,YKL076C,0,-,47,384,384,16.364094421543438
XI,292955,294308,YKL075C,0,-,100,1353,1353,9.881606293143182
XI,294609,296193,YKL074C,0,-,102,1584,1584,8.609349482900997
XI,296429,299075,YKL073W,0,+,63,2392,2646,3.183288884433982
XI,299581,301882,YKL072W,0,+,252,2301,2301,14.642298806105723
XI,305113,305884,YKL071W,0,+,24,771,771,4.161809592100459
XI,306210,306720,YKL070W,0,+,21,510,510,5.505217247197593
XI,307284,307827,YKL069W,0,+,12,543,543,2.9546548761597182
XI,309205,309442,YKL068W-A,0,+,0,0,237,0.0
XI,310198,313078,YKL068W,0,+,22,1854,2880,1.0213051837559026
XI,314811,315273,YKL067W,0,+,17,462,462,4.919628275943427
XI,315280,315724,YKL066W,0,+,15,444,444,4.516828822507677
XI,315953,316175,YKL065W-A,0,+,6,222,222,3.613463058006142
XI,316436,317057,YKL065C,0,-,30,621,621,6.4588470118950365
XI,317763,320673,YKL064W,0,+,294,2906,2910,13.507646441577599
XI,321014,321518,YKL063C,0,-,17,504,504,4.509659252948142
XI,323227,325120,YKL062W,0,+,130,1893,1893,9.181593929746192
XI,325770,326112,YKL061W,0,+,76,342,342,29.710696254717167
XI,326407,327487,YKL060C,0,-,139,1080,1080,17.207444914190358
XI,328117,329443,YKL059C,0,-,173,1326,1326,17.4432707649301
XI,330165,330534,YKL058W,0,+,21,369,369,7.60883684572025
XI,330855,333969,YKL057C,0,-,162,3092,3114,6.955394209919337
XI,334411,334915,YKL056C,0,-,20,504,504,5.305481474056637
XI,335320,336157,YKL055C,0,-,46,837,837,7.347806600628977
XI,336536,338753,YKL054C,0,-,53,1978,2217,3.1962115727334437
XI,339181,339442,YKL053C-A,0,-,2,146,261,1.0245067674040402
XI,339571,339946,YKL053W,0,+,6,309,375,2.139170130339636
XI,339667,340546,YKL052C,0,-,4,344,879,0.6084101622126382
XI,341311,342373,YKL051W,0,+,9,823,1062,1.1330350266629428
XI,342851,345620,YKL050C,0,-,12,1143,2769,0.5794068608720574
XI,346074,346764,YKL049C,0,-,69,690,690,13.369813314622725
XI,347213,349136,YKL048C,0,-,156,1923,1923,10.84602640187803
XI,349462,351013,YKL047W,0,+,194,1551,1551,16.723041799076782
XI,351274,352624,YKL046C,0,-,120,1350,1350,11.884278501886866
XI,353492,355079,YKL045W,0,+,204,1587,1587,17.186149440346792
XI,356321,356642,YKL044W,0,+,37,321,321,15.410688244269185
XI,356747,357848,YKL043W,0,+,55,1101,1101,6.678834989139418
XI,358474,359566,YKL042W,0,+,60,1092,1092,7.346051271770728
XI,360142,360817,YKL041W,0,+,49,675,675,9.705494109874275
XI,361057,361828,YKL040C,0,-,46,771,771,7.976801718192547
XI,362621,364193,YKL039W,0,+,56,1544,1572,4.762783369076798
XI,365604,369117,YKL038W,0,+,58,2911,3513,2.207370259744145
XI,369364,369721,YKL037W,0,+,11,357,357,4.119550321032213
XI,369527,369920,YKL036C,0,-,21,393,393,7.1441750536151964
XI,369890,371390,YKL035W,0,+,84,1500,1500,7.487095456188726
XI,371828,374105,YKL034W,0,+,194,2277,2277,11.391057457342155
XI,374504,375215,YKL033W-A,0,+,62,711,711,11.658627644256104
XI,375455,378572,YKL033W,0,+,283,3117,3117,12.138778209939787
XI,380064,381858,YKL032C,0,-,42,1772,1794,3.130056628841441
XI,382071,382485,YKL031W,0,+,6,130,414,1.9376541035685109
XI,382497,383103,YKL030W,0,+,0,0,606,0.0
XI,382715,384725,YKL029C,0,-,0,0,2010,0.0
XI,385757,387206,YKL028W,0,+,49,743,1449,4.521192908326525
XI,387561,388905,YKL027W,0,+,498,1344,1344,49.53993326400385
XI,389379,389883,YKL026C,0,-,262,504,504,69.50180731014194
XI,390239,392279,YKL025C,0,-,434,2040,2040,28.443622443854228
XI,392525,393140,YKL024C,0,-,7,562,615,1.52176736914405
XI,393145,393373,YKL023C-A,0,-,7,204,228,4.104767245717503
XI,393720,394554,YKL023W,0,+,10,480,834,1.6030951216574012
XI,394725,397248,YKL022C,0,-,102,2502,2523,5.405156393545454
XI,397343,398750,YKL021C,0,-,42,1403,1407,3.990989049141112
XI,398831,402080,YKL020C,0,-,67,3002,3249,2.757086771559626
XI,402567,403518,YKL019W,0,+,19,875,951,2.671150925108641
XI,403579,403879,YKL018C-A,0,-,6,247,300,2.673962662924545
XI,404101,405091,YKL018W,0,+,21,825,990,2.836021006132093
XI,405189,407241,YKL017C,0,-,153,2008,2052,9.968720453885366
XI,407464,407989,YKL016C,0,-,67,525,525,17.062428420566146
XI,408543,411483,YKL015W,0,+,435,2940,2940,19.781866638982603
XI,411618,416913,YKL014C,0,-,951,5295,5295,24.01263921096546
XI,417507,418023,YKL013C,0,-,79,516,516,20.469287826651072
XI,418309,420061,YKL012W,0,+,108,1752,1752,8.24166574189072
XI,420154,421216,YKL011C,0,-,25,1018,1062,3.1473195185081746
XI,421423,425875,YKL010C,0,-,161,4312,4452,4.834995381074256
XI,426241,426952,YKL009W,0,+,14,531,711,2.6325933390255716
XI,427294,428551,YKL008C,0,-,23,912,1257,2.446346111665256
XI,429301,430108,YKL007W,0,+,5,326,807,0.828365137213304
XI,430197,430632,YKL006C-A,0,-,5,375,435,1.5367601511060605
XI,431905,432720,YKL006W,0,+,89,815,815,14.60016423314629
XI,433092,434877,YKL005C,0,-,227,1785,1785,17.002507688623858
XI,435579,436785,YKL004W,0,+,133,1206,1206,14.744487320437997
XI,437096,437492,YKL003C,0,-,36,396,396,12.154375740566113
XI,437777,438544,YKL002W,0,+,67,767,767,11.678976428679565
XI,438776,439385,YKL001C,0,-,57,609,609,12.513618373292205
XI,440607,442722,YKR001C,0,-,228,2115,2115,14.41284839590535
XI,443231,444938,YKR002W,0,+,55,1399,1707,4.307789878759519
XI,445380,446727,YKR003W,0,+,16,919,1347,1.588099577089559
XI,446798,448036,YKR004C,0,-,10,663,1238,1.0799526102280068
XI,448520,450167,YKR005C,0,-,11,995,1647,0.8929444229559804
XI,450422,451217,YKR006C,0,-,14,628,795,2.354432533392681
XI,451433,451988,YKR007W,0,+,4,229,555,0.9635901488016378
XI,452200,454078,YKR008W,0,+,108,1739,1878,7.688710532370896
XI,454351,457054,YKR009C,0,-,257,2703,2703,12.711957165586535
XI,458923,461239,YKR010C,0,-,572,2316,2316,33.020437029206384
XI,461634,462696,YKR011C,0,-,322,1062,1062,40.53747539838529
XI,463738,464116,YKR012C,0,-,81,378,378,28.64959995990584
XI,463958,464948,YKR013W,0,+,152,990,990,20.52739013962277
XI,465366,466071,YKR014C,0,-,63,705,705,11.947492749237329
XI,466960,468667,YKR015C,0,-,281,1707,1707,22.00889010784409
XI,469716,471339,YKR016W,0,+,100,1623,1623,8.237716151954853
XI,471693,473349,YKR017C,0,-,40,1406,1656,3.2294235059475183
XI,473722,475900,YKR018C,0,-,29,1582,2178,1.7801863458404914
XI,476215,478063,YKR019C,0,-,9,1034,1848,0.6511272718160418
XI,478337,478832,YKR020W,0,+,21,495,495,5.672042012264186
XI,479233,481981,YKR021W,0,+,146,2666,2748,7.103321484479323
XI,482170,483139,YKR022C,0,-,50,969,969,6.898768480197485
XI,483418,485011,YKR023W,0,+,65,1593,1593,5.455353832080836
XI,485143,487372,YKR024C,0,-,103,2229,2229,6.178065371943206
XI,487769,488618,YKR025W,0,+,61,849,849,9.60610850638382
XI,488737,489655,YKR026C,0,-,151,918,918,21.991740855207315
XI,491363,493661,YKR027W,0,+,493,2298,2298,28.682845796818988
XI,494256,497358,YKR028W,0,+,298,3102,3102,12.843985711662064
XI,497577,499833,YKR029C,0,-,179,2256,2256,10.608140883499415
XI,500281,501103,YKR030W,0,+,155,822,822,25.210718537305624
XI,501343,506395,YKR031C,0,-,1204,5052,5052,31.863133869370074
XI,506516,506831,YKR032W,0,+,36,315,315,15.279786645283114
XI,506878,507304,YKR033C,0,-,12,426,426,3.7661445956683735
XI,506897,507707,YKR034W,0,+,20,810,810,3.301188472746352
XI,507919,508561,YKR035C,0,-,20,642,642,4.165050876829509
XI,507938,508553,YKR035W-A,0,+,20,615,615,4.347906768983
XI,508701,510633,YKR036C,0,-,31,1754,1932,2.145259900379423
XI,510909,511797,YKR037C,0,-,8,581,888,1.2044876860020473
XI,511998,513159,YKR038C,0,-,3,263,1161,0.3454732122641531
XI,515062,516871,YKR039W,0,+,5,482,1809,0.3695360230686215
XI,518062,518566,YKR040C,0,-,9,38,504,2.387466663325487
XI,518197,518950,YKR041W,0,+,2,160,753,0.3551079233631534
XI,519526,520624,YKR042W,0,+,1,20,1098,0.12176514858490642
XI,520896,521712,YKR043C,0,-,3,110,816,0.4915372542140708
XI,522014,523346,YKR044W,0,+,0,0,1332,0.0
XI,523417,523969,YKR045C,0,-,4,282,552,0.9688270517842554
XI,524222,525074,YKR046C,0,-,6,539,852,0.9415361489170934
XI,525256,525562,YKR047W,0,+,0,0,306,0.0
XI,525386,526640,YKR048C,0,-,5,609,1254,0.5330866552879875
XI,526829,527231,YKR049C,0,-,1,105,402,0.3325824207617593
XI,527814,530484,YKR050W,0,+,37,1996,2670,1.8527456653222503
XI,530945,532202,YKR051W,0,+,19,1085,1257,2.020894613984342
