name,region_length,reads,cpm_evseq,fpkm_evseq,gene_id,count,cpm_srr,fpkm_srr,srr_abundance,
YDR445C,408,40,23.38973378,57.32777887,YDR445C,21,5.255406499,12.91254668,not_preferential,
YGL073W,2502,137,80.10983819,32.01832062,YGL073W,129,32.28321135,12.90812129,not_preferential,
YGR131W,525,2,1.169486689,2.227593693,YGR131W,27,6.756951214,12.89494506,not_preferential,
YPR142C,564,71,41.51677746,73.61130755,YPR142C,29,7.257466118,12.89070358,not_preferential,
YBR295W,3651,2237,1308.070862,358.2774203,YBR295W,188,47.04840104,12.88997289,not_preferential,
YNL309W,1263,10,5.847433445,4.629796868,YNL309W,65,16.2667344,12.88964691,not_preferential,
YJL033W,2313,117,68.4149713,29.57845711,YJL033W,119,29.78063683,12.88089828,not_preferential,
YGR039W,312,71,41.51677746,133.0665944,YGR039W,16,4.004119238,12.87498147,not_preferential,
YDL155W,1284,135,78.9403515,61.48002453,YDL155W,66,16.51699186,12.87372709,not_preferential,
YKL020C,3249,67,39.17780408,12.05841923,YKL020C,167,41.79299454,12.86730128,not_preferential,
YGL160W,1713,53,30.99139726,18.09188398,YGL160W,88,22.02265581,12.86370082,not_preferential,
YMR170C,1521,25,14.61858361,9.611166082,YMR170C,78,19.52008128,12.84215874,not_preferential,
YAR018C,1308,336,196.4737637,150.2092995,YAR018C,67,16.76724931,12.8288059,not_preferential,
YGR090W,3714,411,240.3295146,64.7090777,YGR090W,190,47.54891595,12.80606408,not_preferential,
YDL036C,1389,31,18.12704368,13.05042741,YDL036C,71,17.76827912,12.80135383,not_preferential,
YPL055C,999,3767,2202.728179,2204.933112,YPL055C,51,12.76313007,12.78870749,not_preferential,
YOR149C,1551,69,40.34729077,26.01372712,YOR149C,79,19.77033874,12.75505725,not_preferential,
YGR128C,2142,47,27.48293719,12.83050289,YGR128C,109,27.27806231,12.74080444,not_preferential,
YDR184C,885,646,377.7442005,426.8296051,YDR184C,45,11.26158536,12.73934995,not_preferential,
YLR218C,453,12,7.016920133,15.48988992,YLR218C,23,5.755921404,12.73433939,not_preferential,
YBR235W,3363,24,14.03384027,4.173012271,YBR235W,171,42.79402435,12.72874014,not_preferential,
YDR066C,591,158,92.38944842,156.3273239,YDR066C,30,7.507723571,12.7249552,not_preferential,
YFR015C,2127,14,8.186406822,3.848804336,YFR015C,108,27.02780485,12.71298441,not_preferential,
YDR338C,2088,56,32.74562729,15.68277169,YDR338C,106,26.52728995,12.71072829,not_preferential,
YGR164W,336,94,54.96587438,163.5889118,YGR164W,17,4.25437669,12.69963191,not_preferential,
YPR170C,336,41,23.97447712,71.35261048,YPR170C,17,4.25437669,12.69963191,not_preferential,
YKL062W,1893,130,76.01663478,40.15670089,YKL062W,96,24.02471543,12.69805255,not_preferential,
YOR084W,1164,287,167.8213399,144.1764088,YOR084W,59,14.76518969,12.69577789,not_preferential,
YCR026C,2229,78,45.60998087,20.46208204,YCR026C,113,28.27909212,12.69259072,not_preferential,
YPL001W,1125,68,39.76254742,35.3444866,YPL001W,57,14.26467478,12.6909918,not_preferential,
YGR015C,987,0,0,0,YGR015C,50,12.51287262,12.69054018,not_preferential,
YJR107W,987,38,22.22024709,22.51291498,YJR107W,50,12.51287262,12.69054018,not_preferential,
YGL016W,3246,589,344.4138299,106.1040757,YGL016W,164,41.04222219,12.64783426,not_preferential,
YKL074C,1584,102,59.64382113,37.65392748,YKL074C,80,20.02059619,12.64724965,not_preferential,
YGR153W,654,1599,935.0046078,1429.670654,YGR153W,33,8.258495928,12.64700755,not_preferential,
YGR197C,1644,16,9.355893511,5.690932793,YGR197C,83,20.77136855,12.64234239,not_preferential,
YJL010C,2001,15,8.771150167,4.383383392,YJL010C,101,25.27600269,12.63800134,not_preferential,
YER007W,1557,85,49.70318428,31.9224048,YER007W,16,4.004119238,12.63129097,not_preferential,
YPL003W,1389,22,12.86435358,9.261593649,YPL003W,70,17.51802166,12.62105307,not_preferential,
YNL023C,2898,868,507.557223,175.1405186,YNL023C,146,36.53758804,12.61221541,not_preferential,
YPL156C,855,186,108.7622621,127.2073241,YPL156C,43,10.76107045,12.60078507,not_preferential,
YNL179C,438,196,114.6096955,261.6659715,YNL179C,22,5.505663952,12.59877335,not_preferential,
YGL238W,2883,290,169.5755699,58.81913628,YGL238W,145,36.28733059,12.5910238,not_preferential,
YBL039W-B,180,153,89.4657317,497.0318428,YBL039W-B,9,2.252317071,12.58277693,not_preferential,
YJL165C,2568,116,67.83022796,26.41364017,YJL165C,129,32.28321135,12.57624128,not_preferential,
YPL151C,1356,364,212.8465774,156.9665025,YPL151C,68,17.01750676,12.55904558,not_preferential,
YML035C,2433,50,29.23716722,12.01692035,YML035C,122,30.53140919,12.55403338,not_preferential,
YCR096C,360,154,90.05047505,250.1402085,YCR096C,18,4.504634142,12.54772742,not_preferential,
YCL010C,780,0,0,0,YCL010C,39,9.760040642,12.52893536,not_preferential,
YOR025W,1344,51,29.82191057,22.18892155,YOR025W,67,16.76724931,12.4849213,not_preferential,
YKR083C,402,6,3.508460067,8.727512604,YKR083C,20,5.005149047,12.48166845,not_preferential,
YKL061W,342,76,44.44049418,129.9429654,YKL061W,17,4.25437669,12.47617798,not_preferential,
YDR365C,1887,868,507.557223,268.9757408,YDR365C,94,23.52420052,12.47306496,not_preferential,
YFL013C,2079,416,243.2532313,117.0049213,YFL013C,40,10.01029809,12.46612465,not_preferential,
YDR221W,2109,298,174.2535166,82.62376323,YDR221W,105,26.2770325,12.46538544,not_preferential,
YMR090W,684,96,56.13536107,82.06924133,YMR090W,34,8.50875338,12.45791124,not_preferential,
YDL016C,303,79,46.19472421,152.4578357,YDL016C,15,3.753861785,12.43000591,not_preferential,
YGR025W,303,8,4.677946756,15.43876817,YGR025W,15,3.753861785,12.43000591,not_preferential,
YMR225C,444,41,23.97447712,53.9965701,YMR225C,22,5.505663952,12.42813533,not_preferential,
YCL055W,1008,4,2.338973378,2.320410097,YCL055W,50,12.51287262,12.42589138,not_preferential,
YPL069C,1008,30,17.54230033,17.40307573,YPL069C,50,12.51287262,12.42589138,not_preferential,
YNR002C,849,38,22.22024709,26.17225806,YNR002C,42,10.510813,12.39482665,not_preferential,
YAR068W,486,3,1.754230033,3.609526818,YAR068W,24,6.006178856,12.38387393,not_preferential,
YFL002C,1821,52,30.40665391,16.6977781,YFL002C,90,22.52317071,12.37536852,not_preferential,
YJR067C,426,192,112.2707221,263.5462961,YJR067C,21,5.255406499,12.36566235,not_preferential,
YDL063C,1863,2515,1470.629511,789.3878214,YDL063C,92,23.02368562,12.36502987,not_preferential,
YNL167C,1944,240,140.3384027,72.19053635,YNL167C,96,24.02471543,12.36475318,not_preferential,
YLR164W,507,393,229.8041344,453.2625924,YLR164W,25,6.256436309,12.36449863,not_preferential,
YOL056W,912,8,4.677946756,5.129327583,YOL056W,45,11.26158536,12.36178414,not_preferential,
YLR181C,993,0,0,0,YLR181C,49,12.26261517,12.36150722,not_preferential,
YDR265W,1014,61,35.66934401,35.17686786,YDR265W,50,12.51287262,12.35229281,not_preferential,
YOR087W,2028,325,190.0415869,93.7088693,YOR087W,100,25.02574524,12.34619893,not_preferential,
YNL047C,1971,240,140.3384027,71.2016249,YNL047C,97,24.27497288,12.32232126,not_preferential,
YOR269W,1485,61,35.66934401,24.01976028,YOR269W,73,18.26879402,12.3105081,not_preferential,
YLR252W,306,3,1.754230033,5.732777887,YLR252W,15,3.753861785,12.30774356,not_preferential,
YOR170W,306,21,12.27961023,40.12944521,YOR170W,15,3.753861785,12.30774356,not_preferential,
YBR172C,2223,290,169.5755699,76.28230764,YBR172C,109,27.27806231,12.27635567,not_preferential,
YHR149C,2205,96,56.13536107,25.45821364,YHR149C,108,27.02780485,12.26306935,not_preferential,
YER028C,1185,11,6.432176789,5.42799729,YER028C,58,14.51493224,12.25923331,not_preferential,
YMR039C,879,23,13.44909692,15.30045156,YMR039C,43,10.76107045,12.25634448,not_preferential,
YDR468C,675,27,15.7880703,23.38973378,YDR468C,33,8.258495928,12.25296132,not_preferential,
YDL020C,1596,54,31.5761406,19.78454925,YDL020C,78,19.52008128,12.23829548,not_preferential,
YER038C,1395,12,7.016920133,5.030050275,YER038C,68,17.01750676,12.2076806,not_preferential,
YGL179C,1683,142,83.03355491,49.33663393,YGL179C,82,20.52111109,12.20042277,not_preferential,
YHR081W,555,32,18.71178702,33.71493157,YHR081W,27,6.756951214,12.19666284,not_preferential,
YOR047C,1335,4,2.338973378,1.752039983,YOR047C,65,16.2667344,12.19395383,not_preferential,
YGR296C-A,576,11,6.432176789,11.16697359,YGR296C-A,28,7.007208666,12.18644985,not_preferential,
YGR263C,1275,44,25.72870716,20.17937816,YGR263C,62,15.51596205,12.1789341,not_preferential,
YPR161C,1974,59,34.49985732,17.47713137,YPR161C,96,24.02471543,12.17674375,not_preferential,
YOL032W,741,18,10.5253802,14.20429177,YOL032W,36,9.009268285,12.17468687,not_preferential,
YDR422C,2448,162,94.7284218,38.69625074,YDR422C,119,29.78063683,12.17026434,not_preferential,
YGL159W,1113,30,17.54230033,15.76127613,YGL159W,54,13.51390243,12.15278995,not_preferential,
YGL063W,1113,2,1.169486689,1.050751742,YGL063W,54,13.51390243,12.15278995,not_preferential,
YMR139W,1113,0,0,0,YMR139W,54,13.51390243,12.15278995,not_preferential,
YER147C,1875,40,23.38973378,12.47452468,YER147C,91,22.77342816,12.15230959,not_preferential,
YLR222C,2454,279,163.1433931,66.48060029,YLR222C,119,29.78063683,12.14049606,not_preferential,
YOR036W,867,25,14.61858361,16.86111143,YOR036W,42,10.510813,12.13719746,not_preferential,
YOR014W,2274,305,178.3467201,78.42863679,YOR014W,110,27.52831976,12.11100737,not_preferential,
YBL113C,2379,5,2.923716722,1.228968778,YBL113C,115,28.77960702,12.10244198,not_preferential,
YOR132W,1656,2,1.169486689,0.706211769,YOR132W,80,20.02059619,12.09703697,not_preferential,
YCR041W,333,330,192.9653037,579.4753864,YCR041W,16,4.004119238,12.06060011,not_preferential,
YDR211W,2139,84,49.11844093,22.96327299,YDR211W,103,25.77651759,12.05636931,not_preferential,
YLR169W,354,6,3.508460067,9.910904143,YLR169W,17,4.25437669,12.05205861,not_preferential,
YLR455W,915,34,19.88127371,21.72816799,YLR455W,44,11.0113279,12.04740471,not_preferential,
YBR208C,5508,402,235.0668245,42.67734649,YBR208C,265,66.31822487,12.04253221,not_preferential,
YJL180C,978,7,4.093203411,4.185279562,YJL180C,47,11.76210026,12.0389972,not_preferential,
YDL025W-A,105,4,2.338973378,22.27593693,YDL025W-A,5,1.251287262,12.03160829,not_preferential,
YPL264C,1062,25,14.61858361,13.76514464,YPL264C,51,12.76313007,12.02934031,not_preferential,
YMR261C,3165,5504,3218.427368,1016.880685,YMR261C,152,38.03913276,12.02248191,not_preferential,
YKR024C,2229,103,60.22856448,27.02044167,YKR024C,107,26.7775474,12.01864785,not_preferential,
YPR027C,834,104,60.81330782,72.91763528,YPR027C,40,10.01029809,12.01716458,not_preferential,
YLR314C,1563,89,52.04215766,33.29632608,YLR314C,75,18.76930893,12.0162029,not_preferential,
YOR384W,2085,118,68.99971465,33.09338832,YOR384W,100,25.02574524,12.00851499,not_preferential,
YPL148C,522,92,53.79638769,103.058214,YPL148C,25,6.256436309,12.00851499,not_preferential,
YNL317W,1398,61,35.66934401,25.51455223,YNL317W,67,16.76724931,12.00232592,not_preferential,
YJL155C,1359,9,5.2626901,3.87247248,YJL155C,65,16.2667344,11.97844949,not_preferential,
YPR190C,1965,113,66.07599792,33.62646205,YPR190C,94,23.52420052,11.97769884,not_preferential,
YGR288W,1422,128,74.84714809,52.63512524,YGR288W,68,17.01750676,11.97572608,not_preferential,
YER065C,1674,71,41.51677746,24.80094233,YER065C,80,20.02059619,11.96688356,not_preferential,
YIL077C,963,672,392.9475275,408.0451999,YIL077C,46,11.51184281,11.96657257,not_preferential,
YJR100C,984,15,8.771150167,8.913770495,YJR100C,47,11.76210026,11.965514,not_preferential,
YIL014C-A,315,31,18.12704368,57.54617041,YIL014C-A,15,3.753861785,11.95497384,not_preferential,
YJL144W,315,5,2.923716722,9.281640388,YJL144W,15,3.753861785,11.95497384,not_preferential,
YNL266W,420,22,12.86435358,30.62941328,YNL266W,20,5.005149047,11.94546312,not_preferential,
YJL225W-A,483,1,0.584743344,1.210648746,YJL225W-A,23,5.755921404,11.94174565,not_preferential,
YKL026C,504,262,153.2027562,303.9737227,YKL026C,24,6.006178856,11.94071343,not_preferential,
YOR179C,567,3,1.754230033,3.093880129,YOR179C,27,6.756951214,11.93807635,not_preferential,
YMR147W,672,22,12.86435358,19.1433833,YMR147W,32,8.008238475,11.93478163,not_preferential,
YHR061C,945,30,17.54230033,18.56328078,YHR061C,45,11.26158536,11.9296455,not_preferential,
YBR290W,966,24,14.03384027,14.52778496,YBR290W,46,11.51184281,11.92937079,not_preferential,
YNR045W,1470,2,1.169486689,0.795569176,YNR045W,70,17.51802166,11.92513388,not_preferential,
YLR173W,1827,26,15.20332696,8.321470693,YLR173W,87,21.77239835,11.92354784,not_preferential,
YMR199W,1641,217,126.8893057,77.32437888,YMR199W,78,19.52008128,11.90248859,not_preferential,
YPL006W,3513,341,199.3974805,56.75988627,YPL006W,167,41.79299454,11.90005539,not_preferential,
YNL326C,1011,38,22.22024709,21.97848377,YNL326C,48,12.01235771,11.89342348,not_preferential,
YMR095C,675,579,338.5663964,501.5798466,YMR095C,32,8.008238475,11.88165946,not_preferential,
YLR254C,570,14,8.186406822,14.36211723,YLR254C,27,6.756951214,11.87513394,not_preferential,
YGR005C,1203,12,7.016920133,5.832851316,YGR005C,57,14.26467478,11.8674499,not_preferential,
YMR250W,1758,158,92.38944842,52.55372493,YMR250W,83,20.77136855,11.82206519,not_preferential,
YNL180C,996,440,257.2870716,258.320353,YNL180C,47,11.76210026,11.82120629,not_preferential,
YLR402W,192,91,53.21164435,277.143981,YLR402W,9,2.252317071,11.79223597,not_preferential,
YGL003C,1701,2,1.169486689,0.687528918,YGL003C,80,20.02059619,11.77682129,not_preferential,
YGL063C-A,150,1,0.584743344,3.898288963,YGL063C-A,7,1.751802166,11.75706152,not_preferential,
YLR011W,576,142,83.03355491,144.1554773,YLR011W,27,6.756951214,11.7512195,not_preferential,
YFR045W,1002,75,43.85575083,43.76821441,YFR045W,47,11.76210026,11.75034991,not_preferential,
YBR006W,1494,48,28.06768053,18.78693476,YBR006W,70,17.51802166,11.73343715,not_preferential,
YDL234C,2241,110,64.32176789,28.70226144,YDL234C,105,26.2770325,11.73081808,not_preferential,
YLR287C,1068,2,1.169486689,1.09502499,YLR287C,50,12.51287262,11.72715334,not_preferential,
YFL024C,2499,267,156.126473,62.47557942,YFL024C,117,29.28012193,11.72142591,not_preferential,
YDR011W,4506,757,442.6507117,98.23584371,YDR011W,211,52.80432245,11.72127024,not_preferential,
YOR026W,1026,65,38.00831739,37.04514365,YOR026W,48,12.01235771,11.71937338,not_preferential,
YOR319W,642,269,157.2959597,245.009283,YOR319W,30,7.507723571,11.71251727,not_preferential,
YFR022W,2202,22,12.86435358,5.842122424,YFR022W,103,25.77651759,11.7112756,not_preferential,
YKL198C,1989,19,11.11012354,5.585783582,YKL198C,93,23.27394307,11.70721482,not_preferential,
YGL143C,1242,808,472.4726223,380.4127394,YGL143C,58,14.51493224,11.69615813,not_preferential,
YDR179W-A,1392,712,416.3372612,299.0928601,YDR179W-A,65,16.2667344,11.69427347,not_preferential,
YMR315W-A,108,62,36.25408736,335.685994,YMR315W-A,5,1.251287262,11.69427347,not_preferential,
YHL044W,708,687,401.7186776,567.3992622,YHL044W,33,8.258495928,11.68104092,not_preferential,
YGL173C,4587,384,224.5414443,48.95169921,YGL173C,214,53.5550948,11.67795351,not_preferential,
YLR399C,2061,392,229.219391,111.2175599,YLR399C,96,24.02471543,11.66248322,not_preferential,
YGR104C,924,2940,1719.145433,1860.547005,YGR104C,43,10.76107045,11.65879789,not_preferential,
YIL059C,366,3,1.754230033,4.792978233,YIL059C,17,4.25437669,11.65582655,not_preferential,
YKL034W,2277,194,113.4402088,49.82003023,YKL034W,106,26.52728995,11.65522406,not_preferential,
YPL132W,903,8,4.677946756,5.180450449,YPL132W,42,10.510813,11.65278603,not_preferential,
YGR158C,753,65,38.00831739,50.47585311,YGR158C,35,8.759010832,11.64762079,not_preferential,
YOL001W,882,81,47.3642109,53.70091939,YOL001W,41,10.26055555,11.64648757,not_preferential,
YEL015W,1656,89,52.04215766,31.42642371,YEL015W,77,19.26982383,11.64339809,not_preferential,
YCR063W,474,200,116.9486689,246.7271496,YCR063W,22,5.505663952,11.6398815,not_preferential,
YGR076C,474,122,71.33868802,150.5035612,YGR076C,22,5.505663952,11.6398815,not_preferential,
YJL077W-A,87,7,4.093203411,47.04831507,YJL077W-A,4,1.001029809,11.6398815,not_preferential,
YML069W,1659,164,95.89790849,57.80464647,YML069W,77,19.26982383,11.62233042,not_preferential,
YPR005C,885,16,9.355893511,10.57163109,YPR005C,41,10.26055555,11.60696329,not_preferential,
YCR011C,3150,38,22.22024709,7.054046695,YCR011C,146,36.53758804,11.60291777,not_preferential,
YOR037W,1101,101,59.05907779,53.64130589,YOR037W,51,12.76313007,11.60284552,not_preferential,
YHL036W,1641,228,133.3214825,81.24404786,YHL036W,76,19.01956638,11.59729657,not_preferential,
YDR477W,1902,110,64.32176789,33.81796419,YDR477W,88,22.02265581,11.58477423,not_preferential,
YFR043C,714,62,36.25408736,50.77603271,YFR043C,33,8.258495928,11.58274324,not_preferential,
YIL141W,390,54,31.5761406,80.96446308,YIL141W,18,4.504634142,11.58003636,not_preferential,
YER076C,909,14,8.186406822,9.005948099,YER076C,42,10.510813,11.57578524,not_preferential,
YLR387C,1299,3020,1765.9249,1359.4495,YLR387C,60,15.01544714,11.56814109,not_preferential,
YDR124W,975,14,8.186406822,8.39631469,YDR124W,45,11.26158536,11.56220262,not_preferential,
YJL161W,543,0,0,0,YJL161W,25,6.256436309,11.54324042,not_preferential,
YGR040W,1107,230,134.4909692,121.4913904,YGR040W,51,12.76313007,11.53990061,not_preferential,
YHR056C,2652,750,438.5575083,165.3685929,YHR056C,49,12.26261517,11.52501425,not_preferential,
YLR140W,327,35,20.46601706,62.58720812,YLR140W,15,3.753861785,11.51491345,not_preferential,
YOR012W,414,137,80.10983819,193.5020246,YOR012W,19,4.754891595,11.51305471,not_preferential,
YFR017C,588,73,42.68626414,72.59568732,YFR017C,27,6.756951214,11.51099014,not_preferential,
YPL018W,1110,345,201.7364538,181.744553,YPL018W,51,12.76313007,11.50868356,not_preferential,
YEL055C,3069,81,47.3642109,15.4331088,YEL055C,141,35.28630078,11.50140182,not_preferential,
YCR095C,1089,189,110.5164921,101.4843821,YCR095C,50,12.51287262,11.50080204,not_preferential,
YPR175W,2070,169,98.82162521,47.73991556,YPR175W,95,23.77445797,11.49079651,not_preferential,
YGL204C,306,26,15.20332696,49.68407502,YGL204C,14,3.503604333,11.48722732,not_preferential,
YDL138W,2292,250,146.1858361,63.78090581,YDL138W,105,26.2770325,11.46967809,not_preferential,
YJL042W,4197,28,16.37281364,3.901075445,YJL042W,192,48.04943085,11.45124663,not_preferential,
YEL004W,1029,409,239.1600279,232.4198522,YEL004W,47,11.76210026,11.44173177,not_preferential,
YGL208W,1248,38,22.22024709,17.80468517,YGL208W,57,14.26467478,11.43919389,not_preferential,
YNL139C,4794,2250,1315.672525,274.4414946,YNL139C,26,6.506693761,11.43531417,not_preferential,
YDR490C,2301,26,15.20332696,6.607269429,YDR490C,105,26.2770325,11.42479674,not_preferential,
YLR466C-A,483,1,0.584743344,1.210648746,YLR466C-A,22,5.505663952,11.42253932,not_preferential,
YLL019C,2214,491,287.1089821,129.6788537,YLL019C,101,25.27600269,11.42160085,not_preferential,
YDR194C,1995,1467,857.8184863,429.9842037,YDR194C,91,22.77342816,11.42097701,not_preferential,
YCL063W,1272,2,1.169486689,0.919407774,YCL063W,58,14.51493224,11.42008831,not_preferential,
YML007W,1953,887,518.6673465,265.5746782,YML007W,89,22.27291326,11.41030392,not_preferential,
YNL276C,396,10,5.847433445,14.76624607,YNL276C,18,4.504634142,11.40413707,not_preferential,
YGR032W,5688,59,34.49985732,6.06537576,YGR032W,259,64.81668016,11.39734133,not_preferential,
YNL183C,2373,41,23.97447712,10.10302449,YNL183C,108,27.02780485,11.39452144,not_preferential,
YLR338W,858,4,2.338973378,2.726076198,YLR338W,39,9.760040642,11.38861218,not_preferential,
YDR541C,1035,15,8.771150167,8.474541224,YDR541C,47,11.76210026,11.37533874,not_preferential,
YKL204W,1899,861,503.4640196,265.1206001,YKL204W,86,21.5221409,11.33937877,not_preferential,
YDL153C,1833,551,322.1935828,175.7739131,YDL153C,83,20.77136855,11.33808327,not_preferential,
YGR249W,1371,8,4.677946756,3.412069114,YGR249W,62,15.51596205,11.32551974,not_preferential,
YLR256W,4509,37,21.63550374,4.798293135,YLR256W,204,51.05252028,11.3248714,not_preferential,
YLR119W,642,24,14.03384027,21.85956428,YLR119W,29,7.257466118,11.32210003,not_preferential,
YLR427W,2013,20,11.69486689,5.809670586,YLR427W,91,22.77342816,11.31880127,not_preferential,
YGR250C,2346,6,3.508460067,1.495507275,YGR250C,106,26.52728995,11.31227716,not_preferential,
YMR212C,2349,99,57.8895911,24.64435551,YMR212C,106,26.52728995,11.29782366,not_preferential,
YMR125W,2908,505,295.2953889,101.5458697,YMR125W,131,32.78372626,11.27751161,not_preferential,
YLL002W,1311,4,2.338973378,1.784113942,YLL002W,59,14.76518969,11.27113717,not_preferential,
YLR088W,1845,105,61.39805117,33.27807651,YLR088W,83,20.77136855,11.26429965,not_preferential,
YOR231C-A,201,118,68.99971465,343.2821624,YOR231C-A,9,2.252317071,11.26158536,not_preferential,
YIR009W,336,15,8.771150167,26.10461359,YIR009W,15,3.753861785,11.20555757,not_preferential,
YER104W,627,245,143.2621194,228.4882287,YER104W,28,7.007208666,11.19362407,not_preferential,
YJL025W,1545,11,6.432176789,4.163221223,YJL025W,69,17.26776421,11.18378511,not_preferential,
YDR526C,471,0,0,0,YDR526C,21,5.255406499,11.18171596,not_preferential,
YMR194C-A,225,22,12.86435358,57.17490479,YMR194C-A,10,2.502574524,11.17220769,not_preferential,
YER093C-A,489,6,3.508460067,7.174764963,YER093C-A,29,7.257466118,11.16533249,not_preferential,
YNR051C,1548,64,37.42357404,24.17543543,YNR051C,69,17.26776421,11.1620971,not_preferential,
YPR054W,1167,33,19.29653037,16.53515884,YPR054W,52,13.01338752,11.16070971,not_preferential,
YPR204W,3099,7,4.093203411,1.320814266,YPR204W,138,34.53552842,11.1476851,not_preferential,
YHR091C,1932,230,134.4909692,69.61230291,YHR091C,86,21.5221409,11.14559342,not_preferential,
YOR217W,2586,967,565.4468141,218.6569273,YOR217W,115,28.77960702,11.13331026,not_preferential,
YBR258C,429,115,67.24548461,156.7493814,YBR258C,19,4.754891595,11.1095598,not_preferential,
YAL054C,2142,19,11.11012354,5.18679904,YAL054C,95,23.77445797,11.10437084,not_preferential,
YBR157C,768,53,30.99139726,40.35338184,YBR157C,34,8.50875338,11.09355069,not_preferential,
YKL166C,1197,97,56.72010441,47.38521672,YKL166C,53,13.26364497,11.09000416,not_preferential,
YHR211W,3228,34,19.88127371,6.159006726,YHR211W,143,35.78681569,11.08980963,not_preferential,
YDR350C,2055,331,193.550047,94.18493772,YDR350C,91,22.77342816,11.08735548,not_preferential,
YBR198C,2397,11,6.432176789,2.683427947,YBR198C,106,26.52728995,11.07148996,not_preferential,
YPL217C,3552,186,108.7622621,30.62000621,YPL217C,157,39.29042002,11.06460716,not_preferential,
YJL082W,2196,804,470.1336489,214.0863611,YJL082W,97,24.27497288,11.05921316,not_preferential,
YAR066W,612,3,1.754230033,2.866388943,YAR066W,27,6.756951214,11.05883996,not_preferential,
YOR281C,861,19,11.11012354,12.90374395,YOR281C,38,9.509783189,11.05788743,not_preferential,
YPL230W,1269,28,16.37281364,12.90213841,YPL230W,56,14.01441733,11.0523796,not_preferential,
YIL071C,1335,46,26.89819384,20.14845981,YIL071C,21,5.255406499,11.04076996,not_preferential,
YDR439W,1044,375,219.2787542,210.0371209,YDR439W,46,11.51184281,11.03724143,not_preferential,
YDR453C,591,100,58.47433445,98.94134424,YDR453C,26,6.506693761,11.02829451,not_preferential,
YDL167C,2160,415,242.6684879,112.3465222,YDL167C,95,23.77445797,11.01179156,not_preferential,
YKL083W,615,201,117.5334122,191.1112394,YKL083W,27,6.756951214,11.00480654,not_preferential,
YLR095C,2439,3,1.754230033,0.719241506,YLR095C,107,26.7775474,10.98340747,not_preferential,
YOL060C,2121,36,21.0507604,9.924922395,YOL060C,93,23.27394307,10.97827503,not_preferential,
YKR061W,1278,192,112.2707221,87.84876536,YKR061W,56,14.01441733,10.97448499,not_preferential,
YNL227C,1773,173,101.1605986,57.05617518,YNL227C,34,8.50875338,10.96488838,not_preferential,
YIL060W,435,11,6.432176789,14.78661331,YIL060W,19,4.754891595,10.95597142,not_preferential,
YLR143W,2058,601,351.43075,170.763241,YLR143W,90,22.52317071,10.94952392,not_preferential,
YDR251W,2493,255,149.1095528,59.81129275,YDR251W,109,27.27806231,10.94625293,not_preferential,
YNL121C,1854,29,16.95755699,9.146470868,YNL121C,81,20.27085364,10.93947849,not_preferential,
YER140W,1671,108,63.1522812,37.79310664,YER140W,73,18.26879402,10.93939762,not_preferential,
YOR289W,756,81,47.3642109,62.65107262,YOR289W,33,8.258495928,10.9384052,not_preferential,
YDR186C,2634,2305,1347.833409,511.705926,YDR186C,115,28.77960702,10.93034828,not_preferential,
YDL117W,2658,4934,2885.123662,1085.449083,YDL117W,116,29.02986447,10.92580522,not_preferential,
YDL122W,2430,455,266.0582217,109.4889801,YDL122W,106,26.52728995,10.9210745,not_preferential,
YJR003C,1560,94,54.96587438,35.23453486,YJR003C,68,17.01750676,10.91565539,not_preferential,
YDR286C,345,44,25.72870716,74.57596277,YDR286C,15,3.753861785,10.91238891,not_preferential,
YJL164C,1194,17,9.940636856,8.325491504,YJL164C,52,13.01338752,10.9081203,not_preferential,
YJR059W,2457,8,4.677946756,1.903926233,YJR059W,107,26.7775474,10.90291018,not_preferential,
YER016W,1035,438,256.1175849,247.4566037,YER016W,45,11.26158536,10.89128178,not_preferential,
YDL088C,1587,29,16.95755699,10.68529111,YDL088C,69,17.26776421,10.8876193,not_preferential,
YJL071W,1725,129,75.43189143,43.72863272,YJL071W,75,18.76930893,10.88707014,not_preferential,
YBR073W,2877,179,104.6690587,36.38132035,YBR073W,125,31.28218154,10.8769755,not_preferential,
YGR168C,1131,14,8.186406822,7.238202319,YGR168C,49,12.26261517,10.85187183,not_preferential,
YOR137C,1869,24,14.03384027,7.508742786,YOR137C,81,20.27085364,10.85163471,not_preferential,
YJL201W,1800,141,82.44881157,45.80489532,YJL201W,78,19.52008128,10.85051767,not_preferential,
YBR251W,924,15,8.771150167,9.492586761,YBR251W,40,10.01029809,10.84539338,not_preferential,
YIL019W,1041,104,60.81330782,58.41816313,YIL019W,45,11.26158536,10.82844746,not_preferential,
YDR103W,2754,55,32.16088394,11.67788088,YDR103W,119,29.78063683,10.81752155,not_preferential,
YGR084C,1020,26,15.20332696,14.90522251,YGR084C,44,11.0113279,10.80601364,not_preferential,
YOR134W,1230,6,3.508460067,2.852406558,YOR134W,53,13.26364497,10.79222537,not_preferential,
YDL033C,1254,922,539.1333636,429.9309119,YDL033C,54,13.51390243,10.78523737,not_preferential,
YGR099W,2067,419,245.0074613,118.5328792,YGR099W,89,22.27291326,10.78069374,not_preferential,
YJR083C,930,1138,665.437926,715.5246516,YJR083C,40,10.01029809,10.77534779,not_preferential,
YOL045W,3306,572,334.473193,101.1715647,YOL045W,29,7.257466118,10.76775388,not_preferential,
